Subject,Amplitude,Frequency,Phase,Mean,Negative Peak,Peak to Peak,Positive Peak,RMS,Standard Deviation,Variance,Kurtosis,Median,Mode,Skewness,Classes
1,2.23417,0.107,124.356571,-0.001095,-67.008148,135.218601,68.210453,13.589865,13.590547,184.70297,4.20089,-0.069241,2.629431,0.16595,Relaxing
1,2.231959,0.072726,144.76642,-1.93E-07,-67.008148,135.218601,68.210453,13.597708,13.598385,184.916083,4.250452,-0.002059,-0.074941,0.128875,Real Rigth
1,2.304127,0.072719,48.984634,-2.07E-07,-67.008148,135.218601,68.210453,13.601442,13.602168,185.018968,4.215467,0.001547,-0.074941,0.127987,Relaxing
1,2.474887,0.072754,-58.636113,-2.23E-07,-67.008148,135.218601,68.210453,13.676691,13.677477,187.073366,4.240333,-0.001622,-0.074941,0.127835,Real Left
1,2.609224,0.072747,-149.420949,-2.41E-07,-67.008148,135.218601,68.210453,13.737438,13.738291,188.740647,4.258796,-0.001997,-0.074941,0.139253,Relaxing
1,2.663758,0.072749,-197.005835,-2.63E-07,-67.008148,135.218601,68.210453,13.638217,13.639142,186.026196,4.357646,-0.001997,-0.074941,0.135175,Real Rigth
1,2.643763,0.072751,55.950322,-2.88E-07,-67.008148,135.218601,68.210453,13.648497,13.649513,186.309195,4.46495,-0.00217,-0.074941,0.141008,Relaxing
1,2.841527,0.10885,-117.691214,-3.20E-07,-67.008148,135.218601,68.210453,13.881156,13.882304,192.718362,4.430875,0.003798,-0.074941,0.142368,Real Rigth
1,3.076397,0.108811,61.890369,-3.59E-07,-67.008148,135.218601,68.210453,14.098397,14.099705,198.801676,4.437606,0.004643,-0.074941,0.132522,Relaxing
1,3.435116,0.07825,-133.42493,-4.11E-07,-67.008148,135.218601,68.210453,13.923002,13.924478,193.891077,4.530083,-0.000153,-0.074941,0.138756,Real Left
1,3.897332,0.078191,25.515805,-4.77E-07,-54.320272,122.530725,68.210453,13.691615,13.6933,187.506456,4.318965,0.007113,0.2059,0.10193,Relaxing
1,4.037932,0.078182,222.686234,-5.71E-07,-54.320272,122.530725,68.210453,13.822472,13.82451,191.117084,4.472631,0.018567,0.2059,0.102937,Real Left
1,4.286192,0.078079,40.03426,-7.08E-07,-54.320272,122.530725,68.210453,13.908479,13.911021,193.516518,4.538564,0.004643,0.2059,0.103884,Relaxing
1,5.07981,0.077957,-108.98017,-9.39E-07,-54.320272,108.941152,54.62088,13.720422,13.723747,188.341229,4.435514,0.003798,-0.394402,0.06938,Real Rigth
1,6.283724,0.077835,-49.805301,-1.38E-06,-54.320272,108.941152,54.62088,13.257547,13.262258,175.887476,4.635861,0.003541,-0.394402,0.111834,Relaxing
1,5.596383,0.072952,-28.527299,-2.63E-06,-54.320272,110.940384,56.620112,13.425822,13.434952,180.497938,4.920268,0.003541,-0.514186,-0.006598,Real Left
1,6.779066,0.086911,125.301823,0.019212,-44.260399,99.480908,55.220509,12.635378,12.644775,159.890342,3.972109,0.434738,1.003415,0.175357,Relaxing
1,5.233373,0.083984,-75.724301,-0.014779,-51.849051,110.502717,58.653665,14.253233,14.258595,203.307525,4.28884,0.002983,2.849793,0.253437,Real Feet
1,5.355163,0.083715,-61.442687,-0.000632,-51.849051,113.029896,61.180845,13.661185,13.664601,186.721329,4.339013,-0.427571,-1.550748,0.237472,Relaxing
1,6.172953,0.080757,169.748099,0.0206,-53.775607,114.956452,61.180845,14.016653,14.019277,196.540129,3.902646,-0.125074,3.127837,0.061472,Real Fists
1,5.644763,0.080949,37.31367,-0.000265,-53.775607,112.227008,58.4514,13.331606,13.333609,177.785142,3.963376,-0.136782,-0.467779,0.077199,Relaxing
1,3.448723,0.090957,-61.767104,-0.003652,-54.296518,117.570504,63.273986,14.04494,14.046702,197.30984,3.831364,-0.085651,-1.977644,0.071358,Real Feet
1,4.118351,0.079801,64.271562,-0.00315,-60.456392,123.730378,63.273986,13.525239,13.526691,182.971376,3.894897,-0.073199,-1.684463,0.075925,Relaxing
1,3.410601,0.079724,-42.155506,0.001944,-60.456392,123.730378,63.273986,13.248172,13.249419,175.547109,3.991663,-0.028139,-1.684463,0.070622,Real Fists
1,2.562236,0.079747,37.386471,-0.001107,-65.58452,128.858506,63.273986,13.922447,13.92361,193.866917,4.018933,-0.116706,-0.510975,0.101614,Relaxing
1,3.868872,0.080189,7.943487,0.001047,-65.58452,128.856463,63.271943,14.188564,14.189633,201.345678,3.987897,-0.138042,-1.800571,0.086332,Real Feet
1,5.201355,0.08021,-175.33604,0.001932,-65.58452,127.656654,62.072133,13.617671,13.618602,185.466323,4.021844,-0.207687,-1.11791,0.083816,Relaxing
1,5.019291,0.080233,104.526871,-0.001202,-65.58452,127.656654,62.072133,13.861346,13.862215,192.161016,3.98285,-0.12562,-2.394477,0.097814,Real Fists
1,4.167458,0.080166,36.613859,-0.003255,-65.58452,127.656654,62.072133,13.761191,13.761987,189.392297,4.01873,-0.160844,-2.394477,0.10247,Relaxing
1,2.967958,0.080185,-34.396616,0.000132,-65.58452,127.656654,62.072133,13.698522,13.699259,187.66969,3.938285,-0.171141,-2.394477,0.118027,Real Fists
1,2.047273,0.075718,85.992261,-0.001584,-65.58452,128.154078,62.569557,13.929885,13.930584,194.061173,3.789833,-0.196225,0.41483,0.118667,Relaxing
1,2.216493,0.124946,134.129894,7.51E-07,-65.58452,128.154078,62.569557,13.86128,13.861971,192.154228,3.836513,-0.161598,0.41483,0.130692,Real Feet
1,2.343125,0.124949,114.420696,8.03E-07,-65.58452,128.154078,62.569557,13.699717,13.700448,187.702266,3.76672,-0.099524,0.41483,0.109016,Relaxing
1,2.465619,0.124952,96.03336,8.65E-07,-56.391133,118.960691,62.569557,13.586873,13.587653,184.624323,3.754198,-0.058981,0.115195,0.115817,Real Feet
1,2.567616,0.124952,82.282978,9.36E-07,-56.391133,118.960691,62.569557,13.459619,13.460456,181.183863,3.751685,-0.032708,0.115195,0.124006,Relaxing
1,2.623298,0.12495,69.655651,1.02E-06,-56.391133,118.960691,62.569557,13.455267,13.456179,181.068746,3.711125,-0.049521,0.115195,0.131858,Real Fists
1,2.588553,0.12495,56.023229,1.12E-06,-56.391133,118.960691,62.569557,13.576975,13.577985,184.361689,3.68088,-0.06719,0.115195,0.144342,Relaxing
1,2.447464,0.124942,55.779442,1.24E-06,-56.391133,118.960691,62.569557,13.662867,13.663997,186.704816,3.697501,-0.023151,0.115195,0.142889,Real Feet
1,2.206375,0.123015,-9.808693,1.40E-06,-56.391133,118.960691,62.569557,13.580525,13.581785,184.464879,3.716413,-0.052449,0.115195,0.155379,Relaxing
1,2.594043,0.133965,185.302933,1.60E-06,-56.391133,118.960691,62.569557,13.389485,13.390904,179.316301,3.702758,-0.057467,0.115195,0.134569,Real Fists
1,3.257854,0.080123,-196.690543,1.85E-06,-56.391133,118.960691,62.569557,13.416983,13.418634,180.05973,3.645742,-0.033106,0.115195,0.14566,Relaxing
1,3.642672,0.080283,6.614918,2.22E-06,-56.391133,118.960691,62.569557,13.797351,13.799385,190.42303,3.604778,-0.007086,0.115195,0.127827,Real Fists
1,3.96205,0.108775,-46.622828,2.75E-06,-56.391133,118.960691,62.569557,13.818932,13.821458,191.032697,3.610374,0.001611,0.115195,0.107055,Relaxing
1,4.422085,0.100555,48.629813,3.65E-06,-56.391133,118.960691,62.569557,13.960953,13.964336,195.002678,3.647673,-0.004517,0.115195,0.115904,Real Feet
1,4.369033,0.098526,-87.72743,5.35E-06,-56.391133,109.376077,52.984943,13.637022,13.641867,186.100539,3.819829,-0.010005,-0.062454,0.136738,Relaxing
1,5.827122,0.079519,52.413473,1.02E-05,-56.242603,104.030138,47.787534,13.029016,13.037876,169.986219,4.549824,-5.14E-06,0.453822,0.091497,Real Fists
1,5.812058,0.085527,-13.875295,-0.030196,-35.477057,75.556252,40.079195,11.825172,11.833942,140.042182,3.506644,0.203074,0.412163,0.123642,Relaxing
1,4.162545,0.139849,-125.183824,0.031529,-41.220692,105.408511,64.18782,12.175812,12.180358,148.36111,4.099557,0.187038,4.632011,0.161762,Real Left
1,3.979984,0.085292,150.345063,0.010636,-51.330994,115.526055,64.195061,12.718797,12.721973,161.848596,4.115807,0.085827,1.233361,0.071301,Relaxing
1,3.994845,0.098536,66.584005,-0.003881,-51.330994,103.819885,52.488891,13.061659,13.064118,170.671183,3.987275,0.104829,1.098048,0.084929,Real Rigth
1,4.158109,0.083097,54.891007,-0.010716,-52.134875,105.541217,53.406343,13.209979,13.21196,174.555876,3.906844,0.029875,1.16344,0.068446,Relaxing
1,3.27546,0.082902,68.613763,-0.002583,-60.003342,131.129261,71.125919,13.887273,13.889016,192.904764,4.338263,-0.153308,0.971764,0.126444,Real Left
1,3.59164,0.113478,-34.669677,0.001233,-60.003342,131.129261,71.125919,13.451188,13.452633,180.973335,4.459192,-0.10378,-1.650821,0.113132,Relaxing
1,3.162357,0.104397,-78.643939,0.0009,-60.003342,131.129261,71.125919,13.286092,13.287343,176.553472,4.459484,-0.137228,0.971764,0.139165,Real Rigth
1,2.782441,0.096819,-136.163118,0.000738,-60.003342,131.129261,71.125919,13.247673,13.24878,175.53018,4.558998,-0.145104,0.971764,0.151541,Relaxing
1,2.271345,0.096858,221.092815,0.001721,-60.003342,131.129261,71.125919,12.862847,12.863816,165.477762,4.616403,-0.126327,0.971764,0.159558,Real Left
1,2.69882,0.086885,-32.588079,0.000254,-66.816223,140.428887,73.612665,12.815364,12.81624,164.25601,4.615541,-0.117016,-0.112501,0.143805,Relaxing
1,3.009394,0.086915,65.038924,-0.003532,-66.816223,140.428887,73.612665,12.608027,12.608818,158.982281,4.612753,-0.133973,-0.112501,0.164372,Real Rigth
1,3.060144,0.086968,-3.367882,-0.001629,-66.816223,140.428887,73.612665,12.654277,12.655009,160.149257,4.515739,-0.158772,-0.112501,0.157175,Relaxing
1,2.911772,0.086993,107.660312,0.001066,-66.816223,140.428887,73.612665,12.75464,12.755326,162.698352,4.408648,-0.145096,-0.112501,0.168446,Real Rigth
1,2.676656,0.087041,60.378827,-0.005122,-66.816223,140.428887,73.612665,12.788639,12.78928,163.565676,4.339402,-0.129677,-0.112501,0.164475,Relaxing
1,2.572201,0.077117,-97.231497,-6.52E-07,-66.816223,140.428887,73.612665,12.789284,12.789922,163.582092,4.419631,-0.080444,-0.112501,0.15604,Real Left
1,2.719099,0.077143,59.884673,-6.97E-07,-66.816223,140.428887,73.612665,12.764101,12.764781,162.939642,4.356839,-0.038804,-0.112501,0.152826,Relaxing
1,2.905561,0.077137,10.601012,-7.51E-07,-66.816223,140.428887,73.612665,12.757365,12.758098,162.769071,4.402405,-0.0682,-0.112501,0.160391,Real Left
1,3.000937,0.077121,-112.750335,-8.12E-07,-66.816223,140.428887,73.612665,12.855412,12.856211,165.282161,4.410854,-0.058139,-0.112501,0.163598,Relaxing
1,3.028237,0.077115,-169.291344,-8.86E-07,-66.649677,140.305861,73.656185,12.963566,12.964445,168.07684,4.453134,-0.038804,-0.004393,0.163214,Real Rigth
1,3.110445,0.077141,12.446346,-9.73E-07,-57.788796,117.577361,59.788565,12.709194,12.71014,161.547659,3.988718,-0.03713,0.411998,0.171218,Relaxing
1,3.105255,0.077134,-43.724869,-1.08E-06,-57.788796,117.577361,59.788565,12.722276,12.723328,161.883067,4.085898,-0.036022,0.411998,0.182655,Real Rigth
1,2.912847,0.077108,-175.233556,-1.21E-06,-57.788796,117.577361,59.788565,12.834515,12.835705,164.75532,4.019746,-0.020276,0.411998,0.164446,Relaxing
1,3.171017,0.078737,136.866349,-1.38E-06,-57.788796,117.577361,59.788565,12.806146,12.807503,164.032122,4.087187,-0.001363,0.411998,0.153485,Real Left
1,3.23054,0.083123,44.592004,-1.61E-06,-57.788796,117.577361,59.788565,12.7505,12.752069,162.615271,4.092573,-0.003753,0.411998,0.177244,Relaxing
1,3.424186,0.083142,-13.005261,-1.93E-06,-57.788796,117.577361,59.788565,12.856854,12.85875,165.347446,4.223004,-0.001363,0.411998,0.166604,Real Rigth
1,3.839218,0.090475,157.862576,-2.39E-06,-57.788796,117.577361,59.788565,12.780809,12.783145,163.4088,4.311882,-4.08E-05,0.411998,0.147426,Relaxing
1,3.974069,0.08298,201.50024,-3.17E-06,-57.788796,117.577361,59.788565,12.694797,12.697873,161.235978,4.269934,0.006183,0.411998,0.133543,Real Left
1,4.996647,0.083359,-102.19738,-4.64E-06,-57.788796,117.577361,59.788565,12.972948,12.977557,168.416982,4.303604,-0.004856,0.411998,0.152059,Relaxing
1,5.369618,0.110784,-52.758293,-8.88E-06,-58.137675,117.92624,59.788565,13.393731,13.402839,179.63609,5.122707,-0.001993,0.235814,0.080953,Real Left
1,5.10933,0.117042,99.375151,0.040687,-41.834557,99.272388,57.437831,11.262083,11.270398,127.02188,4.827568,0.136702,2.341656,0.377893,Relaxing
1,6.066516,0.100509,147.495265,0.005127,-41.810789,94.625116,52.814327,12.151599,12.156176,147.77261,4.110514,-0.345309,-4.433868,0.340101,Real Fists
1,4.913485,0.078196,43.509981,-0.017089,-46.941811,108.368347,61.426537,12.961121,12.964351,168.074406,4.088129,-0.127857,0.19842,0.260654,Relaxing
1,3.660911,0.085945,-71.405832,-0.013481,-46.941811,108.368347,61.426537,12.808353,12.810758,164.115519,4.018518,0.006674,2.365787,0.175568,Real Feet
1,3.27593,0.104131,-159.117221,0.00699,-48.945842,110.372378,61.426537,13.34768,13.349684,178.21406,3.769764,-0.164721,-4.245029,0.106676,Relaxing
1,4.746953,0.080879,4.417473,0.007843,-48.945842,103.768034,54.822193,13.313073,13.314742,177.282356,3.444053,-0.164721,2.419335,0.083145,Real Fists
1,5.255027,0.080831,33.008278,0.000559,-48.945842,103.768034,54.822193,13.334289,13.335721,177.841466,3.380733,-0.090778,5.532376,0.100352,Relaxing
1,3.137444,0.080855,114.778006,0.000929,-48.945842,103.768034,54.822193,13.428038,13.429302,180.346165,3.484717,-0.101117,-3.806747,0.101804,Real Feet
1,2.431144,0.080865,-188.633172,0.009715,-48.945842,103.768034,54.822193,13.429044,13.430162,180.369259,3.538025,-0.162602,-3.806747,0.111336,Relaxing
1,2.611731,0.080163,147.77334,-3.01E-05,-51.577736,106.08454,54.506804,13.264677,13.265676,175.978157,3.644944,-0.043024,-0.126734,0.118546,Real Feet
1,2.947507,0.080197,-47.746995,0.004392,-51.577736,106.08454,54.506804,13.329089,13.33,177.688892,3.614804,-0.040503,-0.126734,0.108003,Relaxing
1,2.733587,0.080224,-127.174617,-0.002729,-52.192156,115.092153,62.899998,13.393458,13.394298,179.407231,3.950704,-0.037238,2.476617,0.139783,Real Fists
1,2.967767,0.079485,2.126302,-7.19E-05,-52.192156,115.092153,62.899998,13.405086,13.405862,179.717137,3.919637,-0.017242,2.476617,0.117976,Relaxing
1,2.986997,0.079484,-213.705637,-0.000832,-52.192156,115.092153,62.899998,13.568794,13.569524,184.131972,3.864028,-0.02186,-2.127069,0.117038,Real Fists
1,2.948474,0.079483,198.715538,0.000847,-66.694212,129.594209,62.899998,14.274119,14.274835,203.770909,4.109366,0.014344,2.63869,0.102137,Relaxing
1,2.85428,0.079475,1.718816,-1.07E-06,-66.694212,129.594209,62.899998,14.217923,14.218632,202.169496,4.139757,0.008027,0.046806,0.107037,Real Feet
1,3.07189,0.079905,29.453858,-1.15E-06,-66.694212,129.594209,62.899998,14.335858,14.336623,205.538757,4.103352,0.011181,0.046806,0.098735,Relaxing
1,3.441687,0.079894,-58.622548,-1.23E-06,-66.694212,129.594209,62.899998,14.250441,14.25126,203.0984,4.208881,0.028995,0.046806,0.105216,Real Fists
1,3.678834,0.079928,29.296861,-1.34E-06,-66.694212,129.594209,62.899998,14.383923,14.384816,206.922941,4.199283,0.020457,0.046806,0.099118,Relaxing
1,4.1661,0.079913,-53.688414,-1.46E-06,-66.694212,129.594209,62.899998,14.519376,14.520361,210.840873,4.174007,0.028995,0.046806,0.102549,Real Feet
1,4.387596,0.079954,41.611905,-1.60E-06,-66.694212,129.594209,62.899998,14.637058,14.638147,214.275339,4.208514,0.01476,0.046806,0.111598,Relaxing
1,4.875398,0.07993,-36.552381,-1.78E-06,-66.694212,129.594209,62.899998,14.698906,14.700121,216.093553,4.297839,0.039901,0.046806,0.103246,Real Fists
1,5.373427,0.078551,16.539933,-1.99E-06,-66.694212,129.594209,62.899998,14.902578,14.90396,222.12802,4.172337,0.023511,0.046806,0.097145,Relaxing
1,6.098503,0.078547,-61.622198,-2.28E-06,-66.694212,128.84383,62.149618,14.966945,14.968531,224.056925,4.122347,0.0296,-0.339639,0.072604,Real Feet
1,6.861986,0.078573,99.785482,-2.64E-06,-66.694212,128.84383,62.149618,15.066095,15.067949,227.043092,4.165234,0.026324,-0.339639,0.082189,Relaxing
1,7.512931,0.078602,9.651025,-3.17E-06,-66.694212,128.84383,62.149618,15.495205,15.49749,240.172195,4.157041,0.017364,-0.339639,0.087121,Real Feet
1,8.350184,0.078626,193.906524,-3.93E-06,-66.694212,128.84383,62.149618,16.004814,16.00774,256.247737,4.199088,0.032747,-0.339639,0.089143,Relaxing
1,10.574995,0.078657,123.495607,-5.21E-06,-66.694212,128.84383,62.149618,16.176523,16.180443,261.806747,4.436931,0.012718,-0.339639,0.075559,Real Fists
1,10.896264,0.078517,-27.07402,-7.63E-06,-66.694212,128.84383,62.149618,17.338128,17.344288,300.824327,4.111338,-0.002995,-0.339639,0.055566,Relaxing
1,5.199797,0.094595,15.50159,-1.46E-05,-43.892002,87.71671,43.824708,12.695077,12.70371,161.384258,4.076713,-0.005628,0.404937,0.175931,Real Fists
1,5.452865,0.077886,-34.784374,-0.00527,-39.195862,91.425847,52.229984,11.042857,11.051081,122.126397,4.808856,-0.118235,3.317157,0.397103,Relaxing
1,4.354567,0.098435,40.324777,-0.000276,-46.651348,98.68957,52.038222,12.195122,12.199717,148.833084,3.994851,0.209108,0.226198,0.131075,Real Left
1,5.311198,0.080773,143.035194,0.01183,-50.568072,115.192376,64.624303,13.126375,13.129652,172.387771,4.102975,-0.141407,-0.459389,0.236576,Relaxing
1,4.806301,0.082313,-179.750134,-0.000755,-60.023712,124.648016,64.624303,13.820614,13.823217,191.081323,4.045361,-0.408876,-2.062385,0.189799,Real Rigth
1,3.323744,0.094927,-128.651255,0.002725,-60.023712,124.648016,64.624303,14.019616,14.021722,196.608693,3.993354,-0.268693,-2.062385,0.147797,Relaxing
1,3.296259,0.081809,63.591823,0.008264,-60.023712,119.703492,59.679779,13.851536,13.853273,191.913163,3.683629,-0.313902,-1.967519,0.066707,Real Rigth
1,3.846379,0.079329,133.732649,-0.003758,-60.023712,121.420919,61.397207,13.913781,13.915275,193.634866,3.695188,-0.206163,-2.348776,0.075597,Relaxing
1,3.589548,0.079699,-52.095079,0.003036,-57.863154,110.282825,52.419671,13.778966,13.780263,189.895642,3.6958,-0.060432,4.446642,0.049488,Real Left
1,3.298305,0.121069,-78.474048,0.006785,-57.863154,110.282825,52.419671,13.828538,13.829691,191.260364,3.534741,0.044225,-2.170328,0.050345,Relaxing
1,2.782072,0.085582,-60.295758,0.006914,-57.863154,116.921558,59.058404,13.77603,13.777066,189.807551,3.584999,-0.002475,2.351448,0.068652,Real Rigth
1,2.968059,0.08432,-21.77302,-0.002254,-83.680728,150.825131,67.144402,13.862179,13.863126,192.186275,4.064903,0.114819,3.043722,0.056428,Relaxing
1,2.498456,0.078463,-64.280294,0.006135,-83.680728,150.825131,67.144402,14.091897,14.09278,198.606446,4.028642,0.184207,3.043722,0.044885,Real Left
1,2.741303,0.08319,-112.700096,0.003379,-83.680728,150.825131,67.144402,14.158205,14.159024,200.47795,4.051059,0.235067,3.043722,0.067386,Relaxing
1,3.124749,0.078356,147.805424,0.001004,-83.680728,150.825131,67.144402,13.929089,13.929839,194.040405,4.040216,0.162732,3.043722,0.07368,Real Left
1,3.492531,0.078316,5.762966,-0.001285,-83.680728,169.860673,86.179944,14.174897,14.175608,200.947864,4.277321,0.122394,2.098911,0.060972,Relaxing
1,3.57312,0.078305,-119.659743,2.89E-07,-83.680728,169.860673,86.179944,14.133344,14.134048,199.771313,4.23827,0.037654,0.400305,0.066797,Real Rigth
1,3.586994,0.078321,-14.75266,3.09E-07,-83.680728,169.860673,86.179944,14.1989,14.199657,201.630272,4.26756,0.040166,0.400305,0.071564,Relaxing
1,3.708657,0.078295,-114.873182,3.33E-07,-83.680728,169.860673,86.179944,14.09559,14.096399,198.708474,4.428311,0.062021,0.400305,0.066013,Real Rigth
1,3.533009,0.078315,-9.920254,3.61E-07,-83.680728,169.860673,86.179944,14.14384,14.144719,200.073078,4.461383,0.037054,0.400305,0.05503,Relaxing
1,3.462061,0.078287,-121.892955,3.93E-07,-83.680728,169.860673,86.179944,14.303959,14.304928,204.630973,4.472744,0.105765,0.400305,0.054812,Real Left
1,3.680944,0.079677,-59.033306,4.32E-07,-83.680728,169.860672,86.179944,14.510684,14.511764,210.591301,4.4573,0.086223,0.400305,0.052295,Relaxing
1,4.263648,0.079636,-168.581465,4.80E-07,-72.284696,158.46464,86.179944,14.338371,14.339556,205.622875,4.21768,0.032446,-0.183284,0.074995,Real Left
1,4.765966,0.079641,-97.744388,5.38E-07,-72.284696,158.46464,86.179944,14.476931,14.478274,209.620405,4.250506,0.013438,-0.183284,0.071475,Relaxing
1,5.22147,0.07962,115.775909,6.15E-07,-72.284696,158.46464,86.179944,14.058086,14.059575,197.671661,4.367479,6.25E-05,-0.183284,0.104092,Real Rigth
1,5.709401,0.079619,-168.505135,7.14E-07,-72.284696,158.46464,86.179944,14.04339,14.045118,197.265333,4.469206,-0.002924,-0.183284,0.085255,Relaxing
1,6.096196,0.079612,11.121115,8.56E-07,-72.284696,158.46464,86.179944,14.126067,14.12815,199.604628,4.52559,-0.004115,-0.183284,0.052975,Real Rigth
1,6.400714,0.0796,111.531779,1.06E-06,-72.284696,158.46464,86.179944,14.277144,14.279754,203.911372,4.711625,-0.007098,-0.183284,0.035762,Relaxing
1,8.051282,0.079692,-117.309777,1.41E-06,-72.284696,158.46464,86.179944,14.686383,14.689942,215.794406,4.936515,-0.004115,-0.183284,0.026043,Real Left
1,6.094315,0.079332,9.183947,2.06E-06,-72.284696,158.46464,86.179944,15.67439,15.679959,245.861124,4.856202,-0.001378,-0.183284,-0.003555,Relaxing
1,4.864241,0.124677,42.801151,3.95E-06,-53.366999,103.92786,50.560861,13.461692,13.470846,181.463697,4.250945,-0.011835,0.155849,0.053549,Real Rigth
1,4.000477,0.084814,-261.145895,0.019694,-33.585289,79.705694,46.120404,10.386496,10.394214,108.039695,4.843616,0.119642,-1.304483,0.39765,Relaxing
1,3.812064,0.079902,-79.293897,-0.003835,-42.778347,94.426157,51.64781,12.004445,12.008966,144.215271,4.006989,-0.034937,-1.702969,0.114237,Real Fists
1,6.072111,0.07893,-117.75365,-0.001102,-46.553758,116.068083,69.514325,13.716013,13.719444,188.223136,3.826558,-0.120319,-0.706865,0.086081,Relaxing
1,5.594353,0.078592,-55.918665,0.001064,-55.671754,125.186079,69.514325,14.154732,14.157398,200.431905,3.961506,-0.275637,-3.719532,0.093774,Real Feet
1,5.808074,0.080984,-42.365454,-0.013082,-55.671754,125.186079,69.514325,14.265822,14.26796,203.574672,3.981638,-0.367789,-2.467671,0.085461,Relaxing
1,5.204901,0.080753,-167.652626,-0.000336,-55.671752,119.203127,63.531375,14.381162,14.382967,206.869733,3.993557,-0.062571,-2.626361,0.018398,Real Fists
1,6.473631,0.079578,3.323435,-0.005199,-54.653147,118.184522,63.531375,14.065815,14.067325,197.889619,4.010247,-0.087398,-3.24288,0.034806,Relaxing
1,5.328758,0.079501,213.695494,0.00284,-71.986803,151.176853,79.19005,14.534559,14.535927,211.293162,4.417084,0.067535,2.845739,0.054788,Real Feet
1,4.364131,0.08027,-119.22769,-0.001972,-71.986803,151.176853,79.19005,14.394633,14.395836,207.240085,4.338497,0.118326,1.33397,0.071428,Relaxing
1,4.408263,0.08021,-86.739489,-0.004459,-71.986803,151.176853,79.19005,14.244169,14.245241,202.926878,4.29847,0.207873,2.845739,0.06531,Real Feet
1,3.445673,0.080218,114.775883,0.003248,-71.986803,151.176853,79.19005,14.497448,14.498439,210.204728,4.1308,0.102537,1.33397,0.069678,Relaxing
1,2.73392,0.081311,11.226404,0.001728,-71.986803,151.176853,79.19005,14.302696,14.303594,204.592796,4.252445,0.05243,-1.689567,0.082222,Real Fists
1,2.561873,0.081308,107.272067,0.001772,-71.986803,151.176853,79.19005,14.353595,14.354426,206.049549,4.09673,0.053498,-1.689567,0.074932,Relaxing
1,2.577654,0.082255,114.281789,-0.00187,-71.962525,151.219183,79.256658,14.53981,14.540592,211.428829,3.987001,0.061427,-1.645605,0.05285,Real Feet
1,2.506074,0.081234,-171.972567,-0.001302,-62.582437,138.06257,75.480133,14.450115,14.45084,208.826778,3.790573,0.045918,-2.525219,0.054911,Relaxing
1,2.977373,0.080199,155.594033,-1.42E-06,-62.582437,138.06257,75.480133,14.253904,14.254614,203.194032,3.848911,-0.005471,-1.144593,0.066018,Real Fists
1,3.089709,0.080225,-40.187983,-1.52E-06,-62.582437,138.06257,75.480133,14.269669,14.27043,203.645185,3.834825,-0.024873,-1.144593,0.057286,Relaxing
1,3.348712,0.080228,-78.205589,-1.63E-06,-62.582437,138.06257,75.480133,14.352337,14.353161,206.013238,3.858216,-0.005471,-1.144593,0.053626,Real Fists
