Subject,Amplitude,Frequency,Phase,Mean,Negative Peak,Peak to Peak,Positive Peak,RMS,Standard Deviation,Variance,Kurtosis,Median,Mode,Skewness,Classes
1,25.148083,0.00156,113.09029,0.424931,-204.500426,427.909957,223.409531,47.465806,47.466882,2253.10492,5.632308,-1.115206,-1.243196,0.001512,Real Left
1,17.107076,0.003345,46.277086,0.534571,-204.483401,427.912594,223.429193,48.530282,48.530146,2355.175103,5.065762,-0.240926,-1.224919,0.003621,Relaxing
1,17.035291,0.00337,103.650647,0.022551,-204.453551,427.946177,223.492626,47.835253,47.837821,2288.457142,5.155977,-1.450539,-9.738041,0.10576,Real Left
1,15.873412,0.001535,89.669781,-0.043937,-204.522708,428.247694,223.724987,43.655895,43.658063,1906.026469,5.450223,-1.597543,-9.670007,0.151096,Relaxing
1,18.02932,0.00154,81.821167,-0.037029,-203.928865,427.55069,223.621825,43.296348,43.29849,1874.759241,5.547062,-1.903226,-9.393301,0.176157,Real Rigth
1,19.721503,0.001551,61.946655,-0.039604,-208.793442,427.716889,218.923447,43.890267,43.89259,1926.559448,5.580286,-1.986323,-9.905088,0.121031,Relaxing
1,21.175086,0.001558,59.400536,-0.042498,-148.594678,304.522218,155.92754,40.823878,40.826201,1666.778681,3.546028,-1.401085,-10.037069,0.107906,Real Left
1,22.020015,0.001559,61.020399,-0.046322,-104.728914,260.658844,155.92993,39.37806,39.38048,1550.822186,3.301025,-1.799472,-12.195024,0.241732,Relaxing
1,22.283954,0.001561,73.233574,-0.050472,-100.525898,256.454441,155.928543,39.01692,39.019532,1522.523909,3.212228,-1.518702,-12.049116,0.230321,Real Rigth
1,21.752535,0.001558,81.382036,-0.055263,-100.591542,256.514001,155.922459,39.633451,39.636362,1571.041199,3.134194,-1.974358,-12.094212,0.242245,Relaxing
1,20.12993,0.001552,101.865642,-0.061954,-101.906971,257.768211,155.86124,39.775955,39.779196,1582.384432,3.08639,-1.136472,-10.399256,0.15496,Real Rigth
1,17.001802,0.001532,125.232844,-0.068152,-101.972879,257.660401,155.687522,40.645105,40.648817,1652.326352,3.058036,-1.26241,-10.503437,0.137169,Relaxing
1,17.675406,0.002043,-146.247021,-0.078903,-91.934941,247.850918,155.915977,39.847335,39.851479,1588.140377,3.232846,-2.685671,-11.383393,0.3352,Real Left
1,19.247411,0.002068,-51.640284,-0.090318,-88.278056,244.807182,156.529126,37.851532,37.856082,1433.082935,3.269444,-3.611858,-11.163794,0.324409,Relaxing
1,20.664277,0.002149,37.521088,-0.112096,-88.363459,249.709777,161.346318,37.374188,37.379531,1397.229304,3.660017,-4.416431,-12.201977,0.495653,Real Left
1,22.621249,0.002041,-123.807613,-0.1411,-88.524526,180.027294,91.502767,34.585384,34.591418,1196.566225,2.744626,-3.565145,-12.012927,0.198936,Relaxing
1,21.474774,0.001976,30.060079,-0.24704,-90.314305,180.169129,89.854824,35.264339,35.272019,1244.115312,2.696999,-2.344823,-19.147499,0.130696,Real Rigth
1,30.61759,0.004645,-145.901698,-0.50846,-93.442481,180.858692,87.416211,34.951258,34.959976,1222.199915,2.93874,-0.476287,-16.577537,-0.031738,Relaxing
1,29.774516,0.003105,101.811957,-0.985835,-101.546979,183.677845,82.130866,38.206207,38.21946,1460.727104,3.108063,-1.192162,-1.442554,-0.256796,Real Left
1,13.038282,0.00611,-26.567,0.901814,-83.761533,156.320199,72.558666,30.069589,30.078451,904.713211,3.038477,0.817428,-7.946236,-0.17554,Relaxing
1,28.356543,0.002625,100.186155,0.244207,-74.487214,162.196016,87.708801,32.529812,32.54115,1058.926438,2.528564,-1.031596,-12.041748,0.118163,Real Feet
1,21.918289,0.006276,-117.806543,0.191895,-87.079534,176.787056,89.707522,35.128806,35.137068,1234.613527,2.785246,1.086473,3.9658,0.085647,Relaxing
1,17.191992,0.007742,-35.550582,0.506542,-87.08812,179.457933,92.369813,35.097108,35.100061,1232.014281,2.578157,2.018294,3.538136,-0.041991,Real Fists
1,15.328558,0.006164,114.182831,1.196096,-86.065132,193.278681,107.213549,33.821032,33.804954,1142.77493,2.741871,-0.373693,-0.056119,0.166427,Relaxing
1,15.915252,0.002138,-90.483381,-0.504893,-87.968534,259.929435,171.960901,34.404272,34.404885,1183.696114,4.690258,-2.107797,9.505004,0.644447,Real Feet
1,22.214306,0.001414,-135.539375,-0.064921,-88.238893,260.155695,171.916802,34.932361,34.936053,1220.527784,4.551691,-3.318507,-21.899191,0.744819,Relaxing
1,18.910026,0.001436,-195.326459,0.45501,-87.693265,259.524654,171.83139,36.983058,36.98374,1367.797055,4.264686,-3.506121,-16.323985,0.695874,Real Fists
1,15.994105,0.000914,124.711064,0.454564,-89.206426,260.66045,171.454024,37.358596,37.358952,1395.691257,3.883167,-3.008692,-14.918198,0.582193,Relaxing
1,12.831612,0.007409,83.241508,0.002272,-260.432435,433.730922,173.298487,43.010498,43.013737,1850.181573,8.488609,-3.09797,-15.374464,-0.434982,Real Feet
1,16.501284,0.002029,3.873756,0.258018,-260.432364,426.959679,166.527315,41.688369,41.690422,1738.091282,8.554785,-0.373435,2.147839,-0.539302,Relaxing
1,18.436575,0.002062,80.486865,-0.383608,-260.429198,426.96259,166.533393,43.171478,43.172482,1863.863238,7.589767,0.66419,2.152795,-0.66256,Real Fists
1,15.850719,0.003044,-41.817844,0.417995,-260.440501,426.96349,166.522989,44.185529,44.186109,1952.412263,6.751301,1.260519,2.142046,-0.579706,Relaxing
1,18.286551,0.00304,-30.837675,0.211321,-260.46605,426.959714,166.493664,44.170139,44.172009,1951.166393,6.418944,1.166697,2.114174,-0.577352,Real Fists
1,18.119106,0.003042,-43.881683,-0.108585,-260.321857,426.98522,166.663363,44.201524,44.203608,1953.958921,6.18166,1.504663,2.274053,-0.551789,Relaxing
1,18.57121,0.001548,86.241886,-0.057688,-260.107334,426.891068,166.783735,44.061559,44.063718,1941.611208,6.232252,1.308458,2.430673,-0.511157,Real Feet
1,20.846473,0.001551,78.066483,-0.061692,-257.716376,426.683314,168.966939,44.553223,44.555557,1985.197617,6.193367,1.156418,4.693863,-0.492683,Relaxing
1,23.037485,0.001555,79.389959,-0.066467,-257.136239,428.193307,171.057068,45.240308,45.242858,2046.916176,6.223945,1.322111,6.202645,-0.512091,Real Feet
1,24.888752,0.001557,77.717182,-0.071864,-141.298548,296.842478,155.54393,41.440461,41.442974,1717.520064,3.639833,1.388947,5.638478,-0.081118,Relaxing
1,26.515828,0.001564,80.209961,-0.078579,-141.155819,297.701868,156.546049,41.954214,41.956985,1760.388579,3.58269,1.514995,3.229587,-0.058426,Real Fists
1,27.400866,0.00157,77.530252,-0.085929,-140.694473,296.876531,156.182058,42.412841,42.41591,1799.109417,3.622277,1.216525,3.290644,-0.050836,Relaxing
1,27.107913,0.001577,85.22342,-0.096254,-139.779801,263.136607,123.356807,42.548723,42.552132,1810.683911,3.364458,1.146086,-12.158546,-0.175774,Real Feet
1,25.558892,0.001588,84.222643,-0.107076,-132.414067,255.772303,123.358236,43.414592,43.418486,1885.16495,3.27549,1.528033,-3.249054,-0.124623,Relaxing
1,23.690845,0.001619,78.622486,-0.12247,-109.937982,233.306164,123.368182,39.83935,39.843382,1587.495104,2.979501,-0.034743,-13.115924,-0.003546,Real Fists
1,26.463092,0.001853,-40.505491,-0.140743,-111.262268,234.637787,123.375519,40.077849,40.082534,1606.609502,3.095399,-0.159168,-11.541208,0.015782,Relaxing
1,30.531679,0.001974,-33.728648,-0.171352,-109.39148,232.73905,123.34757,38.810237,38.815581,1506.649331,3.326573,-0.158871,-12.804774,0.139078,Real Fists
1,29.987155,0.00211,9.238649,-0.207539,-108.277962,231.764805,123.486843,39.441646,39.44831,1556.169147,3.447865,-1.414045,-12.095568,0.233031,Relaxing
1,32.091082,0.002383,81.026713,-0.268611,-101.512612,225.497453,123.984841,41.638844,41.648068,1734.561557,3.373555,-0.932549,-12.441118,0.344471,Real Feet
1,34.128759,0.002502,-97.763714,-0.724042,-81.416743,203.720056,122.303313,37.337494,37.343737,1394.554704,3.532417,-0.286739,13.313083,0.404875,Relaxing
1,38.301976,0.00285,102.501012,-1.982836,-78.019391,199.401648,121.382257,36.060521,36.030451,1298.193385,4.00401,-4.825569,-9.225822,0.625713,Real Fists
1,18.373051,0.00491,86.085662,-1.906166,-73.80424,135.906629,62.102389,29.446328,29.406454,864.739564,2.607956,2.449825,9.778337,-0.235487,Relaxing
1,29.395119,0.003252,-21.411167,-1.567521,-85.861063,182.221545,96.360482,38.860199,38.843199,1508.79412,2.476617,0.629875,13.449679,0.133772,Real Left
1,20.347746,0.00918,197.786736,1.686745,-70.193417,148.468756,78.275338,30.988632,30.95043,957.929143,2.446822,1.820887,-20.456384,0.110852,Relaxing
1,38.071208,0.003257,-5.468027,1.843887,-268.39231,389.675815,121.283505,53.317051,53.295191,2840.377381,9.545497,9.191108,25.81293,-1.910639,Real Rigth
1,39.40981,0.001061,-182.81322,-1.372524,-267.15223,388.440799,121.288569,48.980067,48.96819,2397.88362,10.089113,2.226224,-12.723506,-1.795253,Relaxing
1,14.773369,0.000434,-36.77952,-1.015773,-255.263798,387.931812,132.668014,48.942147,48.937747,2394.903072,8.055544,1.033177,25.986766,-1.345518,Real Left
1,16.368513,0.00499,121.394132,0.659684,-171.251359,304.370059,133.118701,38.332314,38.330754,1469.246695,4.698136,-1.807641,-2.325976,0.062172,Relaxing
1,19.885556,0.006887,-32.242657,-0.244118,-171.269088,304.342325,133.073237,38.828982,38.83187,1507.914149,4.395009,-2.130739,-2.359098,0.02361,Real Rigth
1,19.483652,0.0069,125.296892,-0.022543,-171.140217,304.300214,133.159997,38.056518,38.059691,1448.540081,4.413246,-1.581421,-2.253598,-0.012602,Relaxing
1,14.45845,0.001176,115.836296,0.015581,-171.492984,304.973918,133.480934,38.329207,38.332091,1469.349183,4.246667,-2.037068,-2.23246,0.079887,Real Left
1,13.340257,0.005162,-80.110491,-0.09206,-196.943258,331.790399,134.847141,42.78551,42.788337,1830.841809,4.953426,-1.811522,-2.845875,-0.305569,Relaxing
1,15.332824,0.00324,118.636408,-0.070237,-196.943477,325.781008,128.837531,40.141895,40.144353,1611.56906,4.898778,-2.09582,-3.103777,-0.220215,Real Rigth
1,17.288385,0.001783,-64.185833,0.526923,-196.942809,323.190138,126.247329,38.435295,38.433907,1477.165228,5.06528,-0.814775,-4.644677,-0.364691,Relaxing
1,17.744941,0.001674,-183.820156,0.028447,-196.947031,323.190619,126.243588,37.765691,37.767712,1426.400055,5.024836,-0.150587,-11.112425,-0.447636,Real Rigth
1,15.515357,0.000942,173.227254,-0.21456,-196.956626,323.184117,126.227491,37.597911,37.599185,1413.698717,4.911759,-0.734775,-11.125759,-0.374613,Relaxing
1,15.986526,0.000945,28.741655,-0.278234,-196.990436,325.09777,128.107334,38.566789,38.567708,1487.468082,4.859615,-1.20193,-13.310196,-0.235386,Real Left
1,16.041868,0.000925,-82.909941,-0.297693,-197.066959,325.17416,128.107201,39.196891,39.197851,1536.47149,4.837676,-1.106278,-0.336592,-0.24042,Relaxing
1,16.086526,0.000961,91.20859,-0.320633,-196.538808,324.645609,128.106801,39.652863,39.653845,1572.427426,4.849603,-0.875968,-0.128215,-0.238616,Real Left
1,16.058752,0.00094,-23.544753,-0.346723,-195.838745,323.945186,128.10644,39.937575,39.938551,1595.087845,4.908779,-0.483998,0.148092,-0.286723,Relaxing
1,14.947605,0.0009,-111.577082,-0.378238,-195.847864,323.953919,128.106055,40.129276,40.130214,1610.434057,4.97996,-0.462452,0.144257,-0.335678,Real Rigth
1,14.344442,0.000967,35.897953,-0.41578,-106.445336,234.553666,128.10833,34.857512,34.857625,1215.054052,3.59878,-0.945609,-4.414491,0.125241,Relaxing
1,14.09188,0.000906,-52.296023,-0.461234,-106.445228,234.55204,128.106812,35.278292,35.278193,1244.550911,3.625529,-0.130695,7.312511,0.108621,Real Rigth
1,13.047195,0.000781,-104.599727,-0.517067,-106.449807,234.555972,128.106165,34.896704,34.896109,1217.738408,3.853398,0.002012,7.30984,0.126814,Relaxing
1,14.711067,0.002202,197.129954,-0.590969,-106.456297,234.567898,128.111601,36.470282,36.469357,1330.013981,3.632098,-0.268828,-6.76494,0.148934,Real Left
1,15.52022,0.002996,-59.963993,-0.68481,-106.403319,234.541899,128.138579,37.797515,37.795961,1428.534679,3.47916,-0.36342,0.313244,0.175603,Relaxing
1,17.436681,0.002938,15.216416,-0.825295,-107.967011,236.027306,128.060295,37.98874,37.985374,1442.888613,3.611898,-0.267074,8.866505,0.265907,Real Rigth
1,21.240774,0.003782,158.442663,-1.028565,-113.921188,241.714507,127.793319,40.166874,40.161043,1612.909351,3.490342,-0.409338,8.144638,0.263762,Relaxing
1,31.779121,0.003215,-147.759236,-1.361373,-105.471918,233.344116,127.872198,40.051778,40.038335,1603.068262,3.772131,-1.89992,7.699979,0.51613,Real Left
1,39.314078,0.001421,75.071421,-2.202626,-104.089781,228.437459,124.347679,43.54012,43.499821,1892.234403,3.393667,-3.885424,8.986762,0.503735,Relaxing
1,22.147883,0.003012,209.175133,-3.662033,-76.402496,166.179137,89.776641,38.65417,38.50648,1482.749008,2.761489,-0.480561,17.488716,0.324056,Real Left
1,37.913316,0.005319,-155.509461,-3.631982,-75.64643,189.370103,113.723672,34.478416,34.312124,1177.321874,3.849112,-5.318523,-8.420044,0.555626,Relaxing
1,16.046709,0.002435,-93.436498,3.845251,-75.393067,154.516643,79.123577,28.438459,28.187911,794.558313,3.381447,5.890387,7.273337,-0.094307,Real Fists
1,23.731271,0.002628,219.540947,-1.076878,-95.050255,176.654714,81.604459,35.562531,35.555113,1264.166054,2.551973,-2.56779,-0.539983,0.078312,Relaxing
1,24.291465,0.000877,8.415462,1.033122,-113.303001,257.7966,144.493599,38.601598,38.595036,1489.576839,3.753057,0.667226,-3.739446,0.242742,Real Feet
1,20.688353,0.001015,131.998236,-0.645194,-111.322757,251.669696,140.346939,40.270202,40.271084,1621.760182,3.437098,-0.292555,15.77044,0.270545,Relaxing
1,16.945846,0.001434,-186.801903,-1.266773,-154.718445,295.283185,140.56474,43.82196,43.809146,1919.241242,4.111791,3.861466,6.210891,-0.423611,Real Fists
1,25.264988,0.002678,-52.656177,-0.184756,-154.708079,295.286626,140.578547,45.090117,45.094581,2033.521261,3.691734,6.007289,15.081731,-0.482853,Relaxing
1,30.025684,0.000823,-38.914004,0.280585,-154.287395,295.460718,141.173323,43.93869,43.941931,1930.893262,3.830501,6.131277,15.602518,-0.523649,Real Feet
1,24.04741,0.000792,-200.044488,-0.759473,-152.902641,296.179626,143.276986,42.51491,42.511677,1807.242715,3.898163,4.424503,5.553459,-0.426333,Relaxing
1,18.918084,0.00148,-164.434799,0.1178,-151.465818,297.845133,146.379315,43.10601,43.109095,1858.394078,3.760609,3.278327,4.902877,-0.259532,Real Feet
1,17.868004,0.001442,-156.445871,-0.251499,-143.050851,307.156754,164.105903,41.166288,41.168335,1694.831787,3.951867,1.102643,12.06331,-0.086149,Relaxing
1,15.003873,0.003339,-184.585529,0.085376,-115.332115,242.563289,127.231175,36.703668,36.705872,1347.321046,3.524341,0.595839,2.311081,-0.009653,Real Fists
1,13.96629,0.003417,146.047245,-0.205665,-114.906282,242.157774,127.251493,37.444782,37.446385,1402.231726,3.455687,-1.107813,0.118661,0.182693,Relaxing
1,13.175968,0.003471,173.582454,-0.07127,-113.867649,241.118224,127.250575,36.275811,36.277693,1316.070994,3.585586,-1.00316,0.663507,0.216818,Real Fists
1,11.557992,0.003473,-109.462159,-1.741859,-269.637411,403.990973,134.353562,43.715305,43.68278,1908.185252,9.18559,-1.210502,-0.983414,-0.999033,Relaxing
1,14.070296,0.001655,-141.017199,0.480087,-269.637091,490.154313,220.517222,46.81942,46.819292,2192.046087,9.143831,-1.282333,-2.502991,-0.348735,Real Feet
1,15.61173,0.00166,-129.721149,0.513661,-269.636506,490.154258,220.517752,47.905654,47.905454,2294.93257,8.909623,-1.583154,-17.207064,-0.33653,Relaxing
1,17.105169,0.001666,-105.176101,0.553415,-269.637964,490.154383,220.516419,47.756085,47.755621,2280.599369,9.434752,-1.456938,-12.306913,-0.43906,Real Fists
1,18.561131,0.001672,-85.99946,0.598337,-269.636748,490.154359,220.517611,48.290893,48.290186,2331.942103,9.620754,-0.677034,-17.207253,-0.487371,Relaxing
1,20.016926,0.001684,-62.579652,0.65285,-269.63677,490.154376,220.517606,49.262548,49.261561,2426.701388,9.634007,-0.528429,-17.207266,-0.517893,Real Feet
1,20.920794,0.001691,-37.226336,0.716887,-269.637971,490.154463,220.516492,50.814262,50.812986,2581.959523,9.293721,0.351735,-17.208423,-0.535565,Relaxing
1,21.231678,0.001679,23.083342,0.796516,-269.639219,490.155021,220.515802,52.766579,52.76493,2784.137814,8.864917,0.826194,-17.209383,-0.535547,Real Fists
1,21.932548,0.001646,-29.742146,0.892936,-269.638622,490.154104,220.515483,55.097931,55.095804,3035.547584,8.330433,0.725354,-17.209258,-0.541696,Relaxing
1,24.992616,0.001608,-106.976571,1.02098,-269.637834,490.143743,220.505909,57.17558,57.17252,3268.697064,8.126106,0.43774,-17.213807,-0.552387,Real Feet
1,24.75848,0.001738,102.134966,1.183774,-269.739144,490.23111,220.491966,58.45262,58.447824,3416.148077,8.473035,3.618463,-17.270122,-0.660392,Relaxing
1,35.551698,0.001905,45.762551,1.423344,-270.095725,490.584813,220.489088,61.979776,61.972566,3840.598924,8.002567,2.588306,-17.444546,-0.67971,Real Feet
1,53.439849,0.001964,80.476351,1.766442,-270.332742,490.88032,220.547578,66.466529,66.455197,4416.293242,7.473299,2.837552,-17.529378,-0.691397,Relaxing
1,82.05651,0.001747,-71.683064,2.284037,-271.020811,489.968461,218.94765,75.163907,75.147403,5647.132176,6.074661,3.895498,-18.687053,-0.680735,Real Fists
1,112.913049,0.001607,-11.44774,3.032165,-276.087737,489.163635,213.075898,87.883792,87.862675,7719.849673,4.960333,3.462165,-14.385192,-0.779117,Relaxing
1,30.851279,0.005207,-131.990795,2.731702,-136.71024,241.39318,104.682941,41.981989,41.92151,1757.412996,3.983051,7.005605,9.332634,-0.334913,Real Fists
1,30.815482,0.001866,-3.617977,-2.162121,-58.956645,121.012121,62.055476,27.269477,27.203876,740.05085,2.329331,-2.550773,-0.265767,0.125033,Relaxing
1,18.49968,0.00204,8.529139,3.147824,-94.440274,202.042334,107.602059,36.094688,35.970711,1293.892048,3.120648,6.507557,11.631951,-0.192407,Real Left
1,24.866662,0.006818,-78.496284,0.335451,-97.838143,207.563749,109.725606,34.639028,34.646067,1200.349932,3.327663,-0.002836,-1.321,0.121595,Relaxing
1,16.699124,0.011454,-88.749719,-1.402221,-93.015223,234.2443,141.229076,37.477892,37.458704,1403.154491,4.035835,-3.636832,13.565933,0.468645,Real Rigth
1,30.731786,0.002809,132.99877,0.272537,-96.382167,243.476915,147.094747,40.767753,40.772968,1662.43492,3.691417,-3.181415,-19.686939,0.53916,Relaxing
1,24.324014,0.003164,-87.737466,0.417911,-106.072693,252.680448,146.607755,39.687147,39.689928,1575.290384,3.46768,1.755706,8.896911,0.235632,Real Rigth
1,18.475303,0.002653,4.136778,0.325633,-105.974884,255.543921,149.569037,39.767389,39.770327,1581.678917,3.304554,1.136803,7.742161,0.175978,Relaxing
1,18.177749,0.002756,-157.353576,0.768794,-105.521827,245.417421,139.895595,39.025999,39.022099,1522.724195,3.143622,2.015456,3.688926,0.105575,Real Left
1,16.457101,0.001914,146.688378,-0.144383,-105.257256,243.216271,137.959015,36.717436,36.72022,1348.374574,3.361127,0.792766,5.406147,0.26302,Relaxing
1,15.911215,0.001407,-76.781126,0.252975,-113.335003,251.292053,137.95705,38.664855,38.666939,1495.132184,3.29809,1.202081,3.515802,0.064701,Real Rigth
1,17.385836,0.001386,-84.181631,-0.188292,-120.524056,258.523959,137.999903,38.48836,38.490531,1481.521001,3.545923,-0.458041,-2.895654,0.160894,Relaxing
1,17.511008,0.001361,-76.61511,0.160331,-120.522836,258.626134,138.103298,42.088661,42.090997,1771.652002,3.264166,-0.964022,2.324578,0.25131,Real Left
1,19.188028,0.002474,-139.954622,-0.256995,-120.522431,259.000166,138.477735,41.791966,41.793595,1746.70455,3.208798,-0.675082,-2.677355,0.202134,Relaxing
1,18.373808,0.002448,-221.030774,-0.266388,-120.525701,260.24948,139.723779,41.285167,41.286528,1704.577392,3.261452,-0.522415,0.490307,0.206269,Real Left
1,17.302694,0.002426,18.956815,0.284012,-409.725579,793.965861,384.240282,58.825857,58.828123,3460.747998,14.533879,0.144522,-0.833161,0.60835,Relaxing
1,18.482811,0.00238,-17.904722,-0.082004,-409.72507,793.965848,384.240778,59.972817,59.97575,3597.090623,13.528139,0.830666,-0.832658,0.494527,Real Rigth
1,19.591119,0.000668,16.926677,-0.087737,-409.725131,793.965849,384.240717,61.494297,61.497514,3781.944209,13.086818,0.621793,-0.832719,0.494338,Relaxing
1,20.729326,0.000626,-116.811937,-0.094534,-409.724968,793.965848,384.24088,62.543329,62.546851,3912.108579,13.095534,1.009075,-0.832556,0.482043,Real Rigth
1,21.508522,0.002324,-45.84973,-0.102137,-409.725897,793.965855,384.239957,63.475685,63.479547,4029.652849,13.267975,0.506479,-0.833482,0.523782,Relaxing
1,19.032326,0.002355,122.356963,-0.111424,-409.725982,793.965857,384.239876,65.343463,65.347798,4270.334729,12.868605,0.50945,-0.833565,0.526564,Real Left
1,22.221369,0.002418,-128.747707,-0.122236,-409.726488,793.965928,384.239441,67.377204,67.382107,4540.348282,12.449874,0.431075,-0.834035,0.525705,Relaxing
1,21.794491,0.002358,168.542806,-0.137011,-409.727154,793.965953,384.2388,69.339962,69.34556,4808.806699,12.271943,2.150666,15.044632,0.521908,Real Left
1,25.265671,0.002376,29.711376,-0.151548,-409.751231,793.970633,384.219402,71.181749,71.188189,5067.758313,12.30671,2.776625,-0.856355,0.52152,Relaxing
1,31.631633,0.002264,15.22593,-0.1732,-409.762258,793.976738,384.21448,73.817643,73.825261,5450.169174,12.079334,3.651687,15.015297,0.517212,Real Rigth
1,41.190138,0.002312,111.839307,-0.201072,-409.838065,794.015385,384.17732,77.848082,77.857401,6061.774967,11.320154,2.139711,-0.920142,0.524121,Relaxing
1,57.269455,0.002222,16.400545,-0.239919,-409.917751,794.021905,384.104153,83.882998,83.895022,7038.374716,10.046765,2.735155,-0.99647,0.501216,Real Rigth
1,75.135244,0.002324,112.44126,-0.292255,-410.491491,794.236596,383.745106,92.285398,92.301805,8519.623192,8.491668,2.686703,14.425088,0.465664,Relaxing
1,99.312005,0.00219,-12.850243,-0.348546,-410.02151,794.829584,384.808074,103.806312,103.830883,10780.85217,7.041575,5.993872,39.057205,0.452459,Real Left
1,104.151872,0.001531,-116.554303,-0.302818,-411.87796,797.955875,386.077915,120.238712,120.281051,14467.53135,5.762852,0.2239,62.905786,0.476812,Relaxing
1,19.798111,0.00469,-59.324647,-5.195022,-77.618778,201.870095,124.251317,42.565565,42.276086,1787.267451,3.924556,-11.672107,26.344321,0.995934,Real Rigth
1,32.070223,0.007371,-17.1265,0.152827,-79.245976,139.010171,59.764195,33.633411,33.658116,1132.868789,2.544156,5.126301,6.245279,-0.553739,Relaxing
1,21.333422,0.008842,-49.602992,2.398319,-89.723171,196.700938,106.977767,33.395796,33.322116,1110.363383,3.143718,-0.214983,-8.092282,0.17356,Real Fists
1,23.68769,0.006859,66.8557,-0.218185,-73.248688,176.48791,103.239222,33.05391,33.061457,1093.059924,2.759587,-3.330804,-19.419875,0.36301,Relaxing
1,24.325622,0.000837,61.897029,2.399476,-78.895483,164.313666,85.418184,34.413899,34.336611,1179.002878,2.546513,-1.078894,-0.846491,0.295819,Real Feet
1,22.925697,0.001748,59.07076,-1.196466,-111.234735,227.749758,116.515023,37.459371,37.445884,1402.194241,3.033245,-4.163637,-7.608595,0.226814,Relaxing
1,21.608864,0.00268,-81.301437,-0.027711,-111.198649,249.933507,138.734858,37.520045,37.524744,1408.106431,3.369114,-1.941082,-7.476244,0.24607,Real Fists
1,18.315366,0.006912,196.651949,0.015794,-109.651415,248.113135,138.46172,39.256885,39.261098,1541.433819,3.173548,-1.671433,-1.722201,0.246972,Relaxing
1,15.101461,0.006765,-147.926196,-0.408575,-106.401714,243.932641,137.530927,39.227782,39.229347,1538.941671,3.389195,-1.527888,2.148312,0.379305,Real Feet
1,16.896349,0.002453,146.063791,0.221636,-105.863244,241.030116,135.166872,38.774009,38.776616,1503.625916,3.487809,-0.341767,-1.015143,0.277032,Relaxing
1,14.149699,0.004366,-132.263201,0.291862,-105.861617,241.033478,135.171861,37.451991,37.453675,1402.777745,3.430394,0.438451,11.03962,0.170986,Real Feet
1,17.304662,0.000871,85.061118,-0.20108,-105.861414,241.104217,135.242803,38.009283,38.01135,1444.862746,3.543647,-0.016973,11.074131,0.190096,Relaxing
1,17.198872,0.000798,19.268387,0.276786,-105.847619,241.089922,135.242303,38.576619,38.578047,1488.26574,3.394569,0.515939,11.080993,0.111016,Real Fists
1,17.842426,0.000757,-96.405,-0.117818,-147.477728,310.982257,163.504529,40.975028,40.97723,1679.133358,3.88221,0.410307,9.568312,0.077514,Relaxing
1,17.492096,0.000734,118.514139,-0.064863,-147.478302,310.982282,163.50398,41.118013,41.120173,1690.868662,3.737144,0.737096,9.567751,0.04486,Real Feet
1,16.894697,0.000731,-62.770584,0.74154,-147.478356,310.982272,163.503916,41.639265,41.63475,1733.45237,3.562563,1.163859,9.567691,0.046182,Relaxing
1,16.443294,0.000728,119.446233,-0.609862,-176.926388,340.430228,163.50384,44.098618,44.096598,1944.509993,3.791799,0.148031,8.608086,-0.14262,Real Fists
1,16.385089,0.000733,-78.645649,-0.652501,-176.926913,340.429571,163.502657,43.78116,43.778632,1916.568642,3.831097,-0.001082,8.607203,-0.159923,Relaxing
