Subject,Amplitude,Frequency,Phase,Mean,Negative Peak,Peak to Peak,Positive Peak,RMS,Standard Deviation,Variance,Kurtosis,Median,Mode,Skewness,Classes
1,3.581425,0.070837,94.661232,0.018253,-29.057038,59.058931,30.001894,9.292082,9.29346,86.368406,2.99778,-0.055391,-1.004045,-0.005943,Relaxing
1,3.671348,0.070723,-0.741902,-0.009841,-32.770593,65.098892,32.328299,9.943052,9.944295,98.88901,3.09941,-0.085221,-1.19763,-0.007007,Real Feet
1,3.974279,0.050319,-96.21763,0.006294,-35.579645,74.831985,39.25234,10.19806,10.199153,104.02273,3.328665,-0.075661,-0.782772,-0.007992,Relaxing
1,3.799034,0.051803,147.719836,-0.003671,-35.579645,74.831985,39.25234,10.310642,10.311612,106.329341,3.213666,-0.063295,-0.782772,-0.00614,Real Fists
1,4.120691,0.051736,-166.338751,0.003889,-35.579645,74.831985,39.25234,10.487459,10.488334,110.005158,3.112807,-0.0349,-0.782772,-0.003494,Relaxing
1,3.794517,0.051755,85.478474,-0.00435,-38.859167,78.111507,39.25234,10.592814,10.59361,112.224583,3.208617,0.000155,-0.975086,-0.0009,Real Feet
1,3.67569,0.053242,-137.501471,-0.007374,-38.859167,78.111507,39.25234,10.16322,10.163912,103.305108,3.283606,0.022158,-0.193971,0.000105,Relaxing
1,3.534061,0.053279,89.819082,0.00136,-41.541625,80.793964,39.25234,10.195869,10.196509,103.968799,3.357715,0.052917,0.067267,-0.002407,Real Fists
1,3.146335,0.053392,-73.046687,-8.04E-05,-48.287173,96.980761,48.693588,10.274831,10.275426,105.584382,3.716025,0.121488,0.688111,-0.003025,Relaxing
1,2.801874,0.053401,-139.724327,0.002416,-48.287173,96.980761,48.693588,10.174791,10.175338,103.537513,3.608843,0.132051,-2.221312,-0.002262,Real Fists
1,2.580021,0.071592,-95.798373,0.002735,-48.287173,96.980761,48.693588,10.062412,10.062916,101.262284,3.604816,0.156264,-2.221312,-0.004629,Relaxing
1,2.436921,0.054131,125.170871,0.000296,-48.287173,96.980761,48.693588,10.200505,10.201013,104.060674,3.607673,0.124823,0.688111,-0.003111,Real Feet
1,2.705906,0.050388,120.986274,0.000317,-48.287173,96.980761,48.693588,10.084582,10.08512,101.709646,3.629403,0.124133,0.688111,-0.005119,Relaxing
1,2.899217,0.050377,88.908817,0.000341,-48.287173,96.980761,48.693588,10.111482,10.112063,102.253819,3.704835,0.113483,0.688111,-0.005333,Real Feet
1,3.069964,0.05037,113.606232,0.000369,-48.287173,96.980761,48.693588,9.976348,9.976968,99.539888,3.700976,0.097784,-2.221312,-0.005929,Relaxing
1,3.326076,0.050347,88.488077,0.000403,-48.287173,96.980761,48.693588,10.075447,10.07613,101.528404,3.68496,0.107248,0.688111,-0.006923,Real Fists
1,3.481763,0.050335,109.715885,0.000442,-48.287173,96.980761,48.693588,10.271801,10.272565,105.525592,3.649615,0.12751,0.688111,-0.006711,Relaxing
1,3.586542,0.050316,60.576351,0.000491,-48.287173,96.980761,48.693588,10.300398,10.301249,106.115736,3.751812,0.123116,0.688111,-0.008377,Real Feet
1,3.369005,0.050314,61.082503,0.000551,-48.287173,96.980761,48.693588,10.41694,10.417906,108.532766,3.88992,0.205601,2.627726,-0.009049,Relaxing
1,3.513566,0.060242,-12.838383,0.000629,-48.287553,96.980661,48.693108,10.272797,10.273885,105.552711,3.789792,0.152472,3.597101,-0.006966,Real Fists
1,3.873048,0.060168,-139.529955,0.000731,-33.01722,67.621707,34.604487,10.009259,10.010491,100.209932,3.171776,0.097353,-0.220692,-0.006002,Relaxing
1,3.811206,0.053704,112.573906,0.000875,-33.01722,67.621707,34.604487,10.170163,10.171662,103.462714,3.037714,0.104067,-2.249344,-0.006273,Real Fists
1,3.919651,0.053681,-129.713188,0.001085,-33.01725,67.621737,34.604487,10.122622,10.124472,102.504934,3.137667,0.07309,-2.24936,-0.003348,Relaxing
1,5.197886,0.052068,90.226,0.001438,-32.320747,66.925234,34.604487,10.017657,10.020085,100.402103,3.078364,0.099207,-1.869766,-0.002523,Real Feet
1,6.148303,0.051697,-112.591371,0.002109,-32.320747,66.925234,34.604487,10.419632,10.423334,108.64589,3.02791,0.097735,-0.531261,-0.005759,Relaxing
1,7.953982,0.059407,-101.12224,0.004034,-34.463055,68.051614,33.588559,11.466549,11.474346,131.660609,2.97632,-0.237041,-1.458022,0.008822,Real Fists
1,6.091145,0.054179,-25.035237,-0.009171,-21.438258,44.069235,22.630976,7.81701,7.822828,61.196634,3.106417,-0.065778,-0.06468,0.003227,Relaxing
1,5.620842,0.050941,67.965938,-0.038029,-29.239666,60.818487,31.578821,9.325621,9.329056,87.031288,3.197785,0.029573,-5.824549,-0.037472,Real Left
1,4.123621,0.056965,-185.510247,0.009907,-29.239666,60.642087,31.40242,9.919928,9.922404,98.454099,3.027013,0.125691,-5.892463,-0.020295,Relaxing
1,4.606782,0.062058,-118.690823,-0.021453,-37.162983,73.220387,36.057404,9.988386,9.990244,99.80497,3.295651,0.095677,-0.186687,-0.014021,Real Rigth
1,4.514508,0.052442,26.31082,-9.31E-05,-37.162983,73.220387,36.057404,9.752138,9.753603,95.132772,3.12498,0.051222,-0.186687,-0.013975,Relaxing
1,3.992668,0.058419,121.533417,0.001842,-42.233874,84.690314,42.45644,10.751214,10.752564,115.617624,3.359751,0.005755,-0.312169,-0.006949,Real Left
1,3.74295,0.052901,170.017965,0.008518,-42.233874,84.690314,42.45644,11.039977,11.04116,121.907209,3.231452,-0.003781,-0.312169,-0.004672,Relaxing
1,4.820355,0.051481,183.236645,-0.010572,-42.233874,84.690314,42.45644,10.750153,10.75116,115.587434,3.256264,-0.018399,-0.312169,-0.00165,Real Rigth
1,4.609027,0.051377,174.002905,-0.000515,-42.233874,84.690314,42.45644,10.752737,10.753636,115.640684,3.28036,-0.051078,3.075444,-0.002018,Relaxing
1,3.347894,0.052351,132.816631,-0.006128,-42.233875,84.690315,42.45644,10.748391,10.749199,115.545278,3.217489,-0.086973,3.075443,-0.000488,Real Left
1,3.180876,0.052344,-110.878696,0.00175,-36.485284,71.642683,35.157399,10.459934,10.460649,109.425183,3.10987,-0.004076,1.843551,-0.001967,Relaxing
1,2.835309,0.052342,-34.600482,-0.005691,-37.016192,72.759407,35.743215,10.445286,10.44594,109.117666,3.145553,0.023372,1.910091,-0.001403,Real Rigth
1,2.777174,0.053024,27.303526,0.005293,-37.016192,72.759407,35.743215,10.310834,10.31143,106.325586,3.237898,0.023372,1.910091,-0.003337,Relaxing
1,2.760338,0.052406,67.722959,-0.000599,-38.205799,78.378486,40.172687,10.263548,10.2641,105.351751,3.383962,0.023192,2.942906,-0.003285,Real Rigth
1,2.8372,0.05236,-73.499551,0.000928,-38.205799,78.378486,40.172687,10.331135,10.331653,106.743048,3.432554,0.008524,2.942906,-0.003793,Relaxing
1,2.894932,0.052353,-7.230188,-0.000321,-38.205799,78.378486,40.172687,10.21833,10.218839,104.424667,3.436352,0.014683,2.942906,-0.00311,Real Left
1,3.010814,0.052348,-228.406001,-0.000343,-38.205799,78.378486,40.172687,10.156135,10.156677,103.158086,3.473057,0.017073,-0.192233,-0.003369,Relaxing
1,3.036196,0.052345,-163.767067,-0.00037,-38.205799,78.378486,40.172687,10.17704,10.177625,103.584045,3.506974,0.003818,-0.192233,-0.003124,Real Left
1,3.053523,0.052341,-36.014369,-0.0004,-38.205799,78.378486,40.172687,10.221019,10.221654,104.482206,3.540467,0.007479,-0.192233,-0.003647,Relaxing
1,3.160439,0.052364,-4.975864,-0.000436,-38.205799,78.378486,40.172687,10.292388,10.293086,105.947624,3.583713,0.017073,-0.192233,-0.003692,Real Rigth
1,3.300151,0.052419,48.401171,-0.000479,-38.205799,78.378486,40.172687,10.237724,10.238486,104.826591,3.594549,-0.00937,-0.192233,-0.003902,Relaxing
1,3.532495,0.052374,-177.854282,-0.000532,-38.205799,78.378486,40.172687,10.240292,10.241139,104.880919,3.67326,-0.010339,-0.192233,-0.00406,Real Rigth
1,3.759936,0.05239,-72.271317,-0.000597,-38.205799,78.378486,40.172687,9.900465,9.901383,98.037389,3.741491,-0.00854,-0.192233,-0.003294,Relaxing
1,4.119114,0.052236,123.551747,-0.000682,-38.205799,78.378486,40.172687,9.843456,9.844499,96.914159,3.841658,-0.018778,-0.976018,-0.004814,Real Left
1,4.129987,0.052269,190.697072,-0.000792,-38.205799,78.378486,40.172687,9.925766,9.926987,98.54508,3.969792,-0.012838,-0.976018,-0.004585,Relaxing
1,4.121375,0.051988,17.737499,-0.000948,-38.205799,78.378486,40.172687,9.670712,9.672138,93.550257,4.049571,-0.016357,-0.976018,-0.005227,Real Rigth
1,3.993486,0.051892,-232.845329,-0.001176,-38.205789,78.378476,40.172687,9.914577,9.91639,98.334785,4.034127,-0.038255,-0.976013,-0.004465,Relaxing
1,4.330504,0.051724,-218.350158,-0.001559,-35.453241,72.91276,37.459518,9.808662,9.811039,96.256484,3.846059,-0.068738,-0.81968,-0.00394,Real Left
1,7.341912,0.052194,-23.888796,-0.002285,-35.453241,68.849251,33.39601,9.164411,9.167667,84.046112,3.566992,-0.028422,-1.372862,-0.001566,Relaxing
1,6.459868,0.058926,153.697636,-0.004371,-29.661949,58.795576,29.133627,9.199834,9.206089,84.752071,3.160318,-0.242585,-1.73405,0.007425,Real Left
1,8.746562,0.054248,-170.764651,-0.054922,-22.43975,43.589727,21.149977,8.207484,8.213413,67.46016,2.542121,-0.024683,-3.478218,-0.029463,Relaxing
1,4.811421,0.056986,-121.840657,-0.01705,-33.62191,68.489002,34.867092,9.784256,9.787928,95.803526,3.544999,0.104041,0.280146,-0.003094,Real Fists
1,4.56986,0.052637,175.444088,0.017609,-36.974985,70.3713,33.396315,9.849407,9.851855,97.059047,3.427237,0.037108,-0.030053,0.006851,Relaxing
1,4.277491,0.06202,57.649522,0.004065,-36.974985,70.3713,33.396315,10.114385,10.116288,102.339291,3.295625,0.013361,2.081086,-0.002197,Real Feet
1,3.796088,0.053272,153.835892,-0.006518,-38.167675,73.908575,35.740901,10.538574,10.540156,111.09488,3.625857,0.042296,2.112499,-0.001794,Relaxing
1,4.364055,0.05029,161.124987,-0.004987,-38.167675,74.896549,36.728874,10.468445,10.469758,109.615832,3.444273,0.030462,-1.842849,-0.006,Real Fists
1,3.608744,0.051624,63.049583,0.007725,-38.167675,76.954813,38.787139,10.384149,10.385262,107.853665,3.628087,0.061962,-0.075042,-0.007174,Relaxing
1,3.12788,0.056735,110.21329,0.003793,-40.129718,78.916857,38.787139,10.370229,10.371204,107.561879,3.689437,0.021493,-0.276706,-0.006494,Real Feet
1,2.916976,0.056693,-140.576661,-7.67E-05,-40.045889,80.860693,40.814804,10.223865,10.224719,104.544881,3.604655,-0.023719,-0.019846,-0.006997,Relaxing
1,3.025103,0.060747,86.740975,0.004849,-40.045889,80.860693,40.814804,10.246281,10.247051,105.002064,3.525494,-0.023317,-0.019846,-0.006914,Real Feet
1,2.941262,0.060785,-31.328671,0.00265,-40.045889,80.860693,40.814804,10.21958,10.220278,104.454084,3.452184,-0.033199,-0.019846,-0.004716,Relaxing
1,3.100285,0.052789,-12.28518,-0.00133,-40.045889,80.860693,40.814804,10.449077,10.449733,109.19692,3.512641,-0.052475,-0.019846,-0.0032,Real Fists
1,2.891452,0.052811,166.831051,-0.002055,-40.045889,80.860693,40.814804,10.375508,10.376109,107.66363,3.432361,-0.038004,-0.828453,-0.002468,Relaxing
1,2.198855,0.060452,75.044345,-0.000102,-40.045889,80.860693,40.814804,10.341291,10.341847,106.9538,3.373372,-0.023333,-0.019846,-0.003957,Real Fists
1,2.416413,0.057921,117.754731,-0.004189,-47.27295,92.37312,45.10017,10.56966,10.570189,111.728894,3.599315,-0.014606,-0.624525,-0.002321,Relaxing
1,2.59698,0.057948,27.406328,-0.000755,-47.27295,92.37312,45.10017,10.478484,10.479006,109.80957,3.61949,-0.000743,1.222938,-0.004013,Real Feet
1,2.754793,0.057947,30.383523,-0.000808,-47.27295,92.37312,45.10017,10.38338,10.383933,107.826072,3.530205,0.013179,1.222938,-0.004041,Relaxing
1,2.884094,0.057937,20.234962,-0.00087,-47.27295,92.37312,45.10017,10.338598,10.339192,106.898898,3.590683,0.017854,1.222938,-0.003484,Real Fists
1,2.914912,0.057928,32.847009,-0.000941,-47.27295,92.37312,45.10017,10.469138,10.469789,109.616476,3.564465,0.017854,1.222938,-0.003745,Relaxing
1,2.86899,0.057916,19.686981,-0.001027,-47.27295,92.37312,45.10017,10.496968,10.497679,110.201269,3.622595,0.013179,2.146669,-0.004121,Real Feet
1,2.700624,0.057913,19.080539,-0.001127,-47.27295,92.37312,45.10017,10.598027,10.598815,112.334888,3.658591,0.009153,2.146669,-0.004198,Relaxing
1,2.476398,0.057906,-4.446864,-0.001252,-47.27295,92.37312,45.10017,10.721713,10.722599,114.974131,3.714702,0.009153,2.146669,-0.003711,Real Fists
1,3.05201,0.059973,-10.456799,-0.001405,-47.27295,92.37312,45.10017,10.576328,10.577309,111.879464,3.779751,0.006346,1.222938,-0.0049,Relaxing
1,3.486247,0.078546,15.200447,-0.001605,-47.27295,92.37312,45.10017,10.268721,10.269809,105.468973,3.769012,0.033477,1.222938,-0.00575,Real Feet
1,3.915758,0.078572,176.886594,-0.001864,-47.27295,92.37312,45.10017,10.25946,10.260722,105.282413,3.913794,0.037949,1.222938,-0.006044,Relaxing
1,4.26379,0.078602,85.664079,-0.002233,-47.27295,92.37312,45.10017,10.534606,10.536159,111.010643,3.946086,0.025796,-1.548256,-0.005856,Real Feet
1,4.732863,0.078624,-89.311291,-0.002768,-47.27295,92.37312,45.10017,10.639704,10.641648,113.244679,4.13339,-0.079143,-1.548256,-0.006484,Relaxing
1,6.210764,0.069139,-129.514075,-0.00367,-47.27295,92.37312,45.10017,10.69515,10.697742,114.441674,4.428227,-0.001873,-0.624525,-0.005092,Real Fists
1,6.271948,0.050855,-58.180247,-0.00538,-45.393732,88.371105,42.977374,11.591779,11.595896,134.464804,3.985466,-0.02656,0.117388,-0.005816,Relaxing
1,8.047687,0.051918,228.355103,-0.010292,-27.362802,55.735927,28.373125,9.697337,9.703926,94.166181,2.942497,-0.251147,-3.117674,-0.019303,Real Fists
1,8.409222,0.052523,5.717449,-0.041036,-22.99276,45.213536,22.220776,8.234877,8.240909,67.912576,2.697291,-0.022573,-0.159924,0.002596,Relaxing
1,6.392762,0.050307,-50.295222,-0.03135,-29.977478,62.274413,32.296936,9.754115,9.757739,95.21347,2.753015,0.030377,0.848357,-0.007277,Real Left
1,4.33076,0.055715,84.501325,-0.004177,-48.455632,92.698361,44.242729,10.644533,10.647194,113.362748,3.986894,-0.007674,0.211008,-0.001479,Relaxing
1,4.271323,0.056182,132.171451,-0.009272,-48.455632,92.698361,44.242729,10.238618,10.240541,104.868689,3.993273,-0.091665,0.211008,0.000621,Real Rigth
1,3.841806,0.055856,-196.148748,-0.001371,-48.449916,92.692831,44.242914,10.713963,10.715573,114.823508,3.472706,-0.09989,-1.640037,-0.001402,Relaxing
1,3.746942,0.055634,146.66178,0.002009,-47.143886,90.53398,43.390094,10.219997,10.22128,104.474557,3.605587,-0.088861,-1.424226,-0.004567,Real Rigth
1,3.685974,0.061351,-38.186004,-0.00047,-47.143886,93.277963,46.134076,10.733773,10.734926,115.238637,4.101677,-0.00667,-0.971295,-0.001819,Relaxing
1,3.819609,0.053009,99.586897,-0.000131,-47.143886,93.277963,46.134076,10.875893,10.876916,118.307311,4.058025,-0.054947,1.827044,-0.001106,Real Left
1,3.638329,0.05603,121.92571,-0.001474,-47.143886,93.277963,46.134076,10.408064,10.408934,108.3459,4.22742,-0.035437,1.827044,-0.000758,Relaxing
1,3.56424,0.053987,-40.291646,-0.003414,-47.143886,93.277963,46.134076,10.481667,10.482456,109.881877,4.079074,0.04221,1.827044,0.000694,Real Rigth
1,3.245853,0.053946,135.372983,0.002984,-47.143887,93.277963,46.134076,10.593525,10.594249,112.238117,3.933416,0.001395,-0.038515,-0.002222,Relaxing
1,3.337357,0.056673,-86.418027,-0.000968,-53.029236,105.205752,52.176516,10.714763,10.715436,114.820566,3.986104,-0.041554,2.203784,0.001834,Real Left
1,3.492809,0.056665,-24.520701,-0.003563,-56.986511,114.989991,58.00348,11.546674,11.547342,133.341105,4.357485,-0.083705,-0.066466,0.005406,Relaxing
1,2.915737,0.073438,59.95507,-0.006499,-56.986511,114.989991,58.00348,11.190639,11.191239,125.243824,4.360229,-0.112708,-2.366265,0.003498,Real Left
1,2.789325,0.073468,63.858837,-0.000468,-56.986511,117.48805,60.50154,11.322019,11.322587,128.200978,4.785167,-0.097936,-2.354567,0.003838,Relaxing
1,2.992828,0.058362,46.605632,-0.000498,-56.986511,117.48805,60.50154,11.307124,11.307687,127.863788,4.884688,-0.087354,-2.354567,0.003892,Real Rigth
1,2.9971,0.058381,116.594766,-0.000533,-56.986511,117.48805,60.50154,11.433418,11.434028,130.737001,4.896583,-0.094886,-2.354567,0.003781,Relaxing
1,3.273824,0.052675,-144.706746,-0.000574,-56.986511,117.48805,60.50154,11.590385,11.591051,134.352455,4.929818,-0.088191,-2.354567,0.004055,Real Rigth
1,3.604636,0.05274,-51.165809,-0.000621,-56.986511,117.48805,60.50154,11.718027,11.718755,137.329226,4.974566,-0.12437,-2.354567,0.004279,Relaxing
1,3.647619,0.053378,-138.617388,-0.000678,-56.986511,117.48805,60.50154,11.867863,11.868668,140.86528,4.997763,-0.137957,-2.354567,0.003765,Real Left
1,4.132399,0.052612,93.5018,-0.000744,-56.986511,117.48805,60.50154,12.104779,12.10568,146.547478,4.992875,-0.17759,-2.354567,0.004701,Relaxing
1,3.91245,0.05601,-167.997465,-0.000826,-56.986511,117.48805,60.50154,12.154108,12.155113,147.746767,5.186747,-0.153139,-2.354567,0.005728,Real Left
1,4.001296,0.055031,-47.66327,-0.000927,-56.986511,117.48805,60.50154,12.397215,12.398365,153.719456,5.191676,-0.17759,-2.354567,0.004859,Relaxing
1,3.956497,0.055015,-45.942976,-0.001059,-56.986511,117.48805,60.50154,12.319078,12.320384,151.79185,5.242545,-0.133147,-2.354567,0.005299,Real Rigth
1,3.64396,0.053837,-201.759848,-0.00123,-55.78574,116.28728,60.50154,11.764155,11.765603,138.429413,5.288877,-0.007357,1.776463,0.002925,Relaxing
1,4.540241,0.053766,-119.55213,-0.001474,-55.78574,116.28728,60.50154,11.106065,11.107702,123.38105,5.56815,-0.048728,1.776463,0.001055,Real Rigth
1,5.235707,0.053708,9.399861,-0.001827,-55.78574,116.28728,60.50154,10.966731,10.968736,120.313166,6.240411,0.011321,-2.875028,0.001862,Relaxing
1,5.872816,0.053674,45.22433,-0.002422,-55.78574,116.28728,60.50154,11.599397,11.602208,134.611231,6.312196,0.011066,-1.712155,0.002763,Real Left
1,6.11929,0.053857,66.967505,-0.00355,-55.782675,116.2837,60.501025,12.647064,12.651557,160.061891,6.224636,-0.061793,-1.710754,0.005781,Relaxing
1,7.790719,0.050835,178.867204,-0.006791,-44.25312,82.390498,38.137379,11.062088,11.069609,122.536235,4.330126,0.056353,1.473607,-0.00459,Real Rigth
1,8.751884,0.052224,30.767356,-0.081903,-31.472481,62.014213,30.541732,9.987154,9.994258,99.885183,3.695569,-0.055877,-3.876156,0.004799,Relaxing
1,4.675907,0.053985,95.865558,0.008064,-24.021546,49.163813,25.142266,8.425663,8.428834,71.045235,3.10368,-0.047045,-0.668735,0.005495,Real Fists
1,3.659962,0.060703,176.254263,0.015407,-37.261174,76.40802,39.146845,9.499838,9.502201,90.291828,3.810232,-0.027776,1.324876,-0.002904,Relaxing
1,5.801473,0.052849,79.63744,0.018692,-53.636766,109.632961,55.996195,11.692182,11.694369,136.758258,4.143646,0.188809,0.631549,-0.004843,Real Feet
1,5.911465,0.052743,-20.82969,-0.008492,-53.636766,109.632961,55.996195,11.722068,11.723826,137.448097,3.882834,0.031769,-3.753769,-0.002245,Relaxing
1,4.216552,0.053939,-38.011606,-0.00655,-53.636766,109.632961,55.996195,11.982814,11.984316,143.62383,3.589689,-0.058899,-4.850099,0.000188,Real Fists
1,5.982521,0.054031,27.614788,-0.003087,-53.636098,109.631884,55.995786,11.260839,11.262049,126.833737,3.812606,0.007871,-1.560953,-0.000593,Relaxing
1,4.796535,0.054104,65.862192,0.001852,-37.330175,79.921369,42.591194,11.132451,11.133499,123.954806,3.271782,0.001522,-0.965952,-0.001551,Real Feet
1,3.897476,0.059574,161.906643,-0.008149,-37.330175,79.921369,42.591194,10.950667,10.951579,119.93708,3.318125,-0.035528,-0.965952,-0.001424,Relaxing
1,3.80674,0.059592,136.811272,0.002055,-49.644166,92.23536,42.591194,10.982435,10.983262,120.632039,3.693158,-0.03628,-1.220602,-0.002696,Real Feet
1,3.221054,0.059625,-238.414356,0.00027,-49.644166,92.23536,42.591194,10.904974,10.90572,118.934725,3.851216,-0.091335,-1.220602,-0.005629,Relaxing
1,3.134943,0.065542,-28.246308,-0.001585,-49.644166,101.176063,51.531896,11.160558,11.161259,124.573693,4.004533,-0.064556,-1.585537,-0.006577,Real Fists
1,3.321636,0.06556,-65.373284,0.001622,-49.644166,101.176063,51.531896,11.172058,11.172705,124.829332,3.922315,-0.125796,-1.585537,-0.004989,Relaxing
1,2.968798,0.057418,-30.643953,-0.000195,-49.644166,101.176063,51.531896,11.096449,11.097045,123.144417,3.898184,-0.151512,-1.585537,-0.004554,Real Feet
1,2.821587,0.056942,110.34163,-0.0003,-49.644166,101.176063,51.531896,11.071334,11.071889,122.586729,3.730417,-0.154155,-1.585537,-0.004894,Relaxing
1,2.491473,0.057396,79.863471,-0.00044,-49.644166,101.176063,51.531896,10.905503,10.906046,118.941844,3.740542,-0.129647,-0.573776,-0.004444,Real Fists
1,2.688351,0.057015,-132.38484,-0.00047,-49.644166,101.176063,51.531896,11.018633,11.019221,121.423232,3.732416,-0.14735,-2.597297,-0.004914,Relaxing
1,2.610321,0.057047,-61.893262,-0.000507,-49.644166,101.176063,51.531896,11.110185,11.110824,123.4504,3.738621,-0.153447,-2.597297,-0.004734,Real Fists
